station,location,channel,latitude,longitude,elevation
SIGP,00,BHE,41.87266,-124.06781,544.6
SIGP,00,BHN,41.87266,-124.06781,544.6
SIGP,00,BHZ,41.87266,-124.06781,544.6
SIGP,00,HHE,41.87266,-124.06781,544.6
SIGP,00,HHN,41.87266,-124.06781,544.6
SIGP,00,HHZ,41.87266,-124.06781,544.6
SIGP,00,HNE,41.87266,-124.06781,544.6
SIGP,00,HNN,41.87266,-124.06781,544.6
SIGP,00,HNZ,41.87266,-124.06781,544.6
SPRL,00,BHE,40.02238,-123.8498,438.4
SPRL,00,BHN,40.02238,-123.8498,438.4
SPRL,00,BHZ,40.02238,-123.8498,438.4
SPRL,00,HHE,40.02238,-123.8498,438.4
SPRL,00,HHN,40.02238,-123.8498,438.4
SPRL,00,HHZ,40.02238,-123.8498,438.4
SPRL,00,HNE,40.02238,-123.8498,441.3
SPRL,00,HNN,40.02238,-123.8498,441.3
SPRL,00,HNZ,40.02238,-123.8498,441.3
TRIN,00,BHE,40.9741,-122.705,935.0
TRIN,00,BHN,40.9741,-122.705,935.0
TRIN,00,BHZ,40.9741,-122.705,935.0
TRIN,00,HHE,40.9741,-122.705,935.0
TRIN,00,HHN,40.9741,-122.705,935.0
TRIN,00,HHZ,40.9741,-122.705,935.0
TRIN,00,HNE,40.9741,-122.705,935.0
TRIN,00,HNN,40.9741,-122.705,935.0
TRIN,00,HNZ,40.9741,-122.705,935.0
TRIN,01,BHE,40.97417,-122.70502,927.2
TRIN,01,BHN,40.97417,-122.70502,927.2
TRIN,01,BHZ,40.97417,-122.70502,927.2
TRIN,01,HHE,40.97417,-122.70502,927.2
TRIN,01,HHN,40.97417,-122.70502,927.2
TRIN,01,HHZ,40.97417,-122.70502,927.2
TRIN,01,HNE,40.97417,-122.70502,928.5
TRIN,01,HNN,40.97417,-122.70502,928.5
TRIN,01,HNZ,40.97417,-122.70502,928.5
WDC,--,BHE,40.57988,-122.54113,268.3
WDC,--,BHN,40.57988,-122.54113,268.3
WDC,--,BHZ,40.57988,-122.54113,268.3
WDC,--,HHE,40.57988,-122.54113,268.3
WDC,--,HHN,40.57988,-122.54113,268.3
WDC,--,HHZ,40.57988,-122.54113,268.3
WDC,00,BHE,40.57988,-122.54113,268.3
WDC,00,BHN,40.57988,-122.54113,268.3
WDC,00,BHZ,40.57988,-122.54113,268.3
WDC,00,HHE,40.57988,-122.54113,268.3
WDC,00,HHN,40.57988,-122.54113,268.3
WDC,00,HHZ,40.57988,-122.54113,268.3
WDC,00,HNE,40.57988,-122.54113,268.3
WDC,00,HNN,40.57988,-122.54113,268.3
WDC,00,HNZ,40.57988,-122.54113,268.3
WEAV,00,BHE,40.74575,-122.98404,1066.8
WEAV,00,BHN,40.74575,-122.98404,1066.8
WEAV,00,BHZ,40.74575,-122.98404,1066.8
WEAV,00,HHE,40.74575,-122.98404,1066.8
WEAV,00,HHN,40.74575,-122.98404,1066.8
WEAV,00,HHZ,40.74575,-122.98404,1066.8
WEAV,00,HNE,40.74575,-122.98404,1066.8
WEAV,00,HNN,40.74575,-122.98404,1066.8
WEAV,00,HNZ,40.74575,-122.98404,1066.8
WLKR,00,BHE,40.3629,-124.32226,272.0
WLKR,00,BHN,40.3629,-124.32226,272.0
WLKR,00,BHZ,40.3629,-124.32226,272.0
WLKR,00,HHE,40.3629,-124.32226,272.0
WLKR,00,HHN,40.3629,-124.32226,272.0
WLKR,00,HHZ,40.3629,-124.32226,272.0
WLKR,00,HNE,40.3629,-124.32226,274.9
WLKR,00,HNN,40.3629,-124.32226,274.9
WLKR,00,HNZ,40.3629,-124.32226,274.9
YBH,--,BH1,41.73193,-122.71038,1059.6
YBH,--,BH2,41.73193,-122.71038,1059.6
YBH,--,BH3,41.73193,-122.71038,1059.6
YBH,--,BHE,41.73204,-122.71039,1059.7
YBH,--,BHN,41.73204,-122.71039,1059.7
YBH,--,BHZ,41.73204,-122.71039,1059.7
YBH,--,HH1,41.73193,-122.71038,1059.6
YBH,--,HH2,41.73193,-122.71038,1059.6
YBH,--,HH3,41.73193,-122.71038,1059.6
YBH,--,HHE,41.73204,-122.71039,1059.7
YBH,--,HHN,41.73204,-122.71039,1059.7
YBH,--,HHZ,41.73204,-122.71039,1059.7
YBH,00,BHE,41.73204,-122.71039,1059.7
YBH,00,BHN,41.73204,-122.71039,1059.7
YBH,00,BHZ,41.73204,-122.71039,1059.7
YBH,00,HHE,41.73204,-122.71039,1059.7
YBH,00,HHN,41.73204,-122.71039,1059.7
YBH,00,HHZ,41.73204,-122.71039,1059.7
YBH,00,HNE,41.73204,-122.71039,1059.7
YBH,00,HNN,41.73204,-122.71039,1059.7
YBH,00,HNZ,41.73204,-122.71039,1059.7
YBH,50,BHE,41.73193,-122.71038,1059.6
YBH,50,BHN,41.73193,-122.71038,1059.6
YBH,50,BHZ,41.73193,-122.71038,1059.6
YBH,50,HHE,41.73193,-122.71038,1059.6
YBH,50,HHN,41.73193,-122.71038,1059.6
YBH,50,HHZ,41.73193,-122.71038,1059.6
YBH,50,HNZ,41.73193,-122.71038,1059.6
G002,01,HNE,39.591915,-123.783699,30.0
G002,01,HNN,39.591915,-123.783699,30.0
G002,01,HNZ,39.591915,-123.783699,30.0
G003,01,HNE,39.304501,-123.802948,25.0
G003,01,HNN,39.304501,-123.802948,25.0
G003,01,HNZ,39.304501,-123.802948,25.0
G006,01,HNE,39.132172,-123.468155,357.0
G006,01,HNN,39.132172,-123.468155,357.0
G006,01,HNZ,39.132172,-123.468155,357.0
G007,01,HNE,39.02153,-123.680847,92.0
G007,01,HNN,39.02153,-123.680847,92.0
G007,01,HNZ,39.02153,-123.680847,92.0
GBL,01,EHZ,39.11709,-123.70883,144.0
GBL,01,HNE,39.11709,-123.70883,144.0
GBL,01,HNN,39.11709,-123.70883,144.0
GBL,01,HNZ,39.11709,-123.70883,144.0
GCW,--,EHZ,39.13081,-123.077057,1050.0
GCWB,01,EHZ,39.12997,-123.07651,1076.1
GCWB,01,HNE,39.12997,-123.07651,1077.0
GCWB,01,HNN,39.12997,-123.07651,1077.0
GCWB,01,HNZ,39.12997,-123.07651,1077.0
GCWB,20,HNE,39.12997,-123.07651,1077.0
GCWB,20,HNN,39.12997,-123.07651,1077.0
GCWB,20,HNZ,39.12997,-123.07651,1077.0
GHG,--,EHZ,39.128132,-122.824478,871.0
GHGB,01,EHZ,39.12745,-122.82347,858.0
GHGB,01,HHE,39.12745,-122.82347,855.7
GHGB,01,HHN,39.12745,-122.82347,855.7
GHGB,01,HHZ,39.12745,-122.82347,855.7
GHGB,01,HNE,39.12745,-122.82347,858.0
GHGB,01,HNN,39.12745,-122.82347,858.0
GHGB,01,HNZ,39.12745,-122.82347,858.0
GHGB,20,HNE,39.12745,-122.82347,858.0
GHGB,20,HNN,39.12745,-122.82347,858.0
GHGB,20,HNZ,39.12745,-122.82347,858.0
GHL,--,EHZ,39.040627,-123.01944,943.0
GHM,--,EHZ,39.495453,-122.930962,1456.0
GHO,--,EHZ,39.04446,-123.541092,671.0
GHO,01,EHZ,39.044467,-123.541073,687.0
GHO,01,HNE,39.044467,-123.541073,687.0
GHO,01,HNN,39.044467,-123.541073,687.0
GHO,01,HNZ,39.044467,-123.541073,687.0
GHO,20,HNE,39.044467,-123.541073,687.0
GHO,20,HNN,39.044467,-123.541073,687.0
GHO,20,HNZ,39.044467,-123.541073,687.0
GMR,01,EHZ,39.133171,-123.46788,370.0
GMR,01,HNE,39.133171,-123.46788,370.0
GMR,01,HNN,39.133171,-123.46788,370.0
GMR,01,HNZ,39.133171,-123.46788,370.0
GNA,02,EHZ,39.19738,-123.631813,333.0
GNR,01,EHZ,39.20074,-123.63514,327.0
GNR,01,HNE,39.20074,-123.63514,327.0
GNR,01,HNN,39.20074,-123.63514,327.0
GNR,01,HNZ,39.20074,-123.63514,327.0
GRO,--,EHZ,39.916843,-122.671165,1261.0
GROB,01,EHZ,39.91676,-122.67078,1301.0
GROB,01,HNE,39.91676,-122.67078,1301.0
GROB,01,HNN,39.91676,-122.67078,1301.0
GROB,01,HNZ,39.91676,-122.67078,1301.0
GROB,20,HNE,39.91676,-122.67078,1301.0
GROB,20,HNN,39.91676,-122.67078,1301.0
GROB,20,HNZ,39.91676,-122.67078,1301.0
GSR,01,HHE,39.17902,-122.63618,974.4
GSR,01,HHN,39.17902,-122.63618,974.4
GSR,01,HHZ,39.17902,-122.63618,974.4
GSR,01,HNE,39.17902,-122.63618,975.0
GSR,01,HNN,39.17902,-122.63618,975.0
GSR,01,HNZ,39.17902,-122.63618,975.0
GSR,20,HNE,39.17902,-122.63618,975.0
GSR,20,HNN,39.17902,-122.63618,975.0
GSR,20,HNZ,39.17902,-122.63618,975.0
GTC,--,EHZ,39.399441,-123.555321,369.0
GTS,--,EHZ,39.311611,-122.603378,1069.0
GVA,01,EHZ,39.37355,-123.127968,586.0
GVA,01,HNE,39.37355,-123.127968,586.0
GVA,01,HNN,39.37355,-123.127968,586.0
GVA,01,HNZ,39.37355,-123.127968,586.0
GVA,20,HNE,39.37355,-123.127968,586.0
GVA,20,HNN,39.37355,-123.127968,586.0
GVA,20,HNZ,39.37355,-123.127968,586.0
GVV,--,EHZ,39.775097,-122.675514,1457.0
GWR,--,EHZ,39.205704,-123.301003,654.0
GWR,01,EHZ,39.20575,-123.301102,686.0
GWR,01,HNE,39.20575,-123.301102,686.0
GWR,01,HNN,39.20575,-123.301102,686.0
GWR,01,HNZ,39.20575,-123.301102,686.0
K001,01,HNE,41.807095,-124.175247,-2.0
K001,01,HNN,41.807095,-124.175247,-2.0
K001,01,HNZ,41.807095,-124.175247,-2.0
K002,01,HNE,41.363411,-124.01931,45.0
K002,01,HNN,41.363411,-124.01931,45.0
K002,01,HNZ,41.363411,-124.01931,45.0
K003,01,HNE,40.935638,-124.099701,36.0
K003,01,HNN,40.935638,-124.099701,36.0
K003,01,HNZ,40.935638,-124.099701,36.0
K004,01,HNE,40.246887,-124.119537,170.0
K004,01,HNN,40.246887,-124.119537,170.0
K004,01,HNZ,40.246887,-124.119537,170.0
KBN,--,EHZ,39.892372,-123.19503,1329.0
KBN,01,EHZ,39.892372,-123.19503,1329.0
KBN,01,HNE,39.892372,-123.19503,1329.0
KBN,01,HNN,39.892372,-123.19503,1329.0
KBN,01,HNZ,39.892372,-123.19503,1329.0
KBS,02,EHZ,39.917187,-123.595612,1120.0
KBU,01,EHZ,40.24553,-123.8532,577.0
KBU,01,HNE,40.24553,-123.8532,577.0
KBU,01,HNN,40.24553,-123.8532,577.0
KBU,01,HNZ,40.24553,-123.8532,577.0
KCO,--,EHZ,40.256748,-124.265984,892.0
KCO,--,HNE,40.256748,-124.265984,892.0
KCO,--,HNN,40.256748,-124.265984,892.0
KCO,--,HNZ,40.256748,-124.265984,892.0
KCPB,--,HHE,39.68631,-123.58242,1261.0
KCPB,--,HHN,39.68631,-123.58242,1261.0
KCPB,--,HHZ,39.68631,-123.58242,1261.0
KCPB,--,HNE,39.68631,-123.58242,1261.0
KCPB,--,HNN,39.68631,-123.58242,1261.0
KCPB,--,HNZ,39.68631,-123.58242,1261.0
KCPC,01,HHE,39.68555,-123.58183,1269.2
KCPC,01,HHN,39.68555,-123.58183,1269.2
KCPC,01,HHZ,39.68555,-123.58183,1269.2
KCPC,01,HNE,39.68555,-123.58183,1271.0
KCPC,01,HNN,39.68555,-123.58183,1271.0
KCPC,01,HNZ,39.68555,-123.58183,1271.0
KCPC,20,HNE,39.68555,-123.58183,1271.0
KCPC,20,HNN,39.68555,-123.58183,1271.0
KCPC,20,HNZ,39.68555,-123.58183,1271.0
KCR,02,EHZ,40.426441,-123.820641,873.0
KCR,03,EHZ,40.426441,-123.820641,873.0
KCR,03,HNE,40.426441,-123.820641,873.0
KCR,03,HNN,40.426441,-123.820641,873.0
KCR,03,HNZ,40.426441,-123.820641,873.0
KCS,--,EHZ,40.53791,-123.513939,1640.0
KCSB,01,HNE,40.538363,-123.513998,1658.5
KCSB,01,HNN,40.538363,-123.513998,1658.5
KCSB,01,HNZ,40.538363,-123.513998,1658.5
KCSB,20,HNE,40.538363,-123.513998,1658.5
KCSB,20,HNN,40.538363,-123.513998,1658.5
KCSB,20,HNZ,40.538363,-123.513998,1658.5
KCT,--,HHE,40.475567,-124.337486,378.0
KCT,--,HHN,40.475567,-124.337486,378.0
KCT,--,HHZ,40.475567,-124.337486,378.0
KCT,--,HNE,40.475567,-124.337486,378.0
KCT,--,HNN,40.475567,-124.337486,378.0
KCT,--,HNZ,40.475567,-124.337486,378.0
KFB,01,HNE,41.72802,-123.79541,1616.7
KFB,01,HNN,41.72802,-123.79541,1616.7
KFB,01,HNZ,41.72802,-123.79541,1616.7
KFB,20,HNE,41.72802,-123.79541,1616.7
KFB,20,HNN,41.72802,-123.79541,1616.7
KFB,20,HNZ,41.72802,-123.79541,1616.7
KFP,--,EHZ,39.638885,-123.42514,768.0
KFP,01,EHZ,39.638885,-123.42514,768.0
KFP,01,HNE,39.638885,-123.42514,768.0
KFP,01,HNN,39.638885,-123.42514,768.0
KFP,01,HNZ,39.638885,-123.42514,768.0
KHBB,--,HHE,40.659901,-123.219658,1864.0
KHBB,--,HHN,40.659901,-123.219658,1864.0
KHBB,--,HHZ,40.659901,-123.219658,1864.0
KHBB,--,HNE,40.659901,-123.219658,1864.0
KHBB,--,HNN,40.659901,-123.219658,1864.0
KHBB,--,HNZ,40.659901,-123.219658,1864.0
KHBB,20,HNE,40.659901,-123.219658,1864.0
KHBB,20,HNN,40.659901,-123.219658,1864.0
KHBB,20,HNZ,40.659901,-123.219658,1864.0
KHMB,--,HHE,40.874748,-123.73259,1501.0
KHMB,--,HHN,40.874748,-123.73259,1501.0
KHMB,--,HHZ,40.874748,-123.73259,1501.0
KHMB,--,HNE,40.874748,-123.73259,1501.0
KHMB,--,HNN,40.874748,-123.73259,1501.0
KHMB,--,HNZ,40.874748,-123.73259,1501.0
KIP,--,EHZ,39.808407,-123.4813,1341.0
KIP,01,EHZ,39.808517,-123.481293,1359.0
KIP,01,HNE,39.808517,-123.481293,1359.0
KIP,01,HNN,39.808517,-123.481293,1359.0
KIP,01,HNZ,39.808517,-123.481293,1359.0
KJJ,--,EHZ,40.24744,-124.308273,693.0
KKP,--,EHZ,40.145794,-123.46965,1226.0
KLR,01,EHZ,40.062937,-123.330835,1024.1
KLR,01,HNE,40.062937,-123.330835,1025.0
KLR,01,HNN,40.062937,-123.330835,1025.0
KLR,01,HNZ,40.062937,-123.330835,1025.0
KLR,20,HNE,40.062937,-123.330835,1025.0
KLR,20,HNN,40.062937,-123.330835,1025.0
KLR,20,HNZ,40.062937,-123.330835,1025.0
KMPB,--,HHE,40.417194,-124.120758,938.0
KMPB,--,HHN,40.417194,-124.120758,938.0
KMPB,--,HHZ,40.417194,-124.120758,938.0
KMPB,--,HNE,40.417194,-124.120758,938.0
KMPB,--,HNN,40.417194,-124.120758,938.0
KMPB,--,HNZ,40.417194,-124.120758,938.0
KMPB,20,HNE,40.417194,-124.120758,938.0
KMPB,20,HNN,40.417194,-124.120758,938.0
KMPB,20,HNZ,40.417194,-124.120758,938.0
KMR,--,HHE,40.202175,-123.708633,915.0
KMR,--,HHN,40.202175,-123.708633,915.0
KMR,--,HHZ,40.202175,-123.708633,915.0
KMR,--,HNE,40.202175,-123.708633,915.0
KMR,--,HNN,40.202175,-123.708633,915.0
KMR,--,HNZ,40.202175,-123.708633,915.0
KOM,--,EHZ,41.278717,-123.453148,1844.0
KOM,02,EHZ,41.278782,-123.453079,1866.0
KOM,02,HNE,41.278782,-123.453079,1866.0
KOM,02,HNN,41.278782,-123.453079,1866.0
KOM,02,HNZ,41.278782,-123.453079,1866.0
KOM,20,HNE,41.278717,-123.453148,1844.0
KOM,20,HNN,41.278717,-123.453148,1844.0
KOM,20,HNZ,41.278717,-123.453148,1844.0
KPP,--,EHZ,40.345791,-123.363281,1738.0
KPPB,01,EHZ,40.34587,-123.36322,1738.0
KPPB,01,HNE,40.34587,-123.36322,1738.0
KPPB,01,HNN,40.34587,-123.36322,1738.0
KPPB,01,HNZ,40.34587,-123.36322,1738.0
KPPB,20,HNE,40.34587,-123.36322,1738.0
KPPB,20,HNN,40.34587,-123.36322,1738.0
KPPB,20,HNZ,40.34587,-123.36322,1738.0
KPR,01,EHZ,40.2196,-124.05732,450.0
KPR,01,HNE,40.2196,-124.05732,450.0
KPR,01,HNN,40.2196,-124.05732,450.0
KPR,01,HNZ,40.2196,-124.05732,450.0
KRK,--,EHZ,39.563152,-123.18367,1259.0
KRK,01,EHZ,39.563152,-123.18367,1259.0
KRK,01,HNE,39.563152,-123.18367,1259.0
KRK,01,HNN,39.563152,-123.18367,1259.0
KRK,01,HNZ,39.563152,-123.18367,1259.0
KRMB,--,HHE,41.522957,-123.907974,1266.0
KRMB,--,HHN,41.522957,-123.907974,1266.0
KRMB,--,HHZ,41.522957,-123.907974,1266.0
KRMB,--,HNE,41.522957,-123.907974,1266.0
KRMB,--,HNN,41.522957,-123.907974,1266.0
KRMB,--,HNZ,41.522957,-123.907974,1266.0
KRMB,20,HNE,41.522957,-123.907974,1266.0
KRMB,20,HNN,41.522957,-123.907974,1266.0
KRMB,20,HNZ,41.522957,-123.907974,1266.0
KRP,--,HHE,41.157654,-124.0233,813.0
KRP,--,HHN,41.157654,-124.0233,813.0
KRP,--,HHZ,41.157654,-124.0233,813.0
KRP,--,HNE,41.157654,-124.0233,813.0
KRP,--,HNN,41.157654,-124.0233,813.0
KRP,--,HNZ,41.157654,-124.0233,813.0
KSM,02,EHZ,40.186806,-124.175682,931.0
KSM,03,EHZ,40.186855,-124.175621,961.0
KSM,03,HNE,40.186855,-124.175621,962.0
KSM,03,HNN,40.186855,-124.175621,962.0
KSM,03,HNZ,40.186855,-124.175621,962.0
KSM,20,HNE,40.186855,-124.175621,962.0
KSM,20,HNN,40.186855,-124.175621,962.0
KSM,20,HNZ,40.186855,-124.175621,962.0
KSXB,--,HHE,41.830379,-123.876884,1136.0
KSXB,--,HHN,41.830379,-123.876884,1136.0
KSXB,--,HHZ,41.830379,-123.876884,1136.0
KSXB,--,HNE,41.830379,-123.876884,1136.0
KSXB,--,HNN,41.830379,-123.876884,1136.0
KSXB,--,HNZ,41.830379,-123.876884,1136.0
KTD,01,HNE,41.05387,-124.15057,101.0
KTD,01,HNN,41.05387,-124.15057,101.0
KTD,01,HNZ,41.05387,-124.15057,101.0
KTD,20,HNE,41.05387,-124.15057,101.0
KTD,20,HNN,41.05387,-124.15057,101.0
KTD,20,HNZ,41.05387,-124.15057,101.0
KTJ,01,EHZ,40.0548,-123.975387,304.4
KTJ,01,HNE,40.0548,-123.975387,307.0
KTJ,01,HNN,40.0548,-123.975387,307.0
KTJ,01,HNZ,40.0548,-123.975387,307.0
KTJ,20,HNE,40.0548,-123.975387,307.0
KTJ,20,HNN,40.0548,-123.975387,307.0
KTJ,20,HNZ,40.0548,-123.975387,307.0
KTR,--,EHZ,41.908474,-123.377548,1347.0
LAMB,--,EHZ,41.610001,-122.625526,1789.0
LBK,--,EHZ,41.083817,-122.667313,1304.0
LBP,--,EHZ,40.316711,-122.881935,1019.0
LGP,--,EHZ,40.912281,-122.829491,1265.0
LPG,--,EHZ,40.145138,-122.687881,574.0
LPK,--,EHZ,41.455257,-122.543716,1880.0
LRB,--,EHZ,40.143227,-122.557716,308.0
LRB,01,HNE,40.143225,-122.55757,345.0
LRB,01,HNN,40.143225,-122.55757,345.0
LRB,01,HNZ,40.143225,-122.55757,345.0
LRB,20,HNE,40.143225,-122.55757,345.0
LRB,20,HNN,40.143225,-122.55757,345.0
LRB,20,HNZ,40.143225,-122.55757,345.0
LSF,--,EHZ,40.658173,-122.523705,1042.0
LVR,--,EHZ,40.039371,-122.672501,943.0
1017,CR,HNE,39.19639,-123.18318,234.0
1017,CR,HNN,39.19639,-123.18318,234.0
1017,CR,HNZ,39.19639,-123.18318,234.0
1017,DS,HNE,39.19638,-123.18488,195.0
1017,DS,HNN,39.19638,-123.18488,195.0
1017,DS,HNZ,39.19638,-123.18488,195.0
1017,LA,HNE,39.194,-123.1837,239.0
1017,LA,HNN,39.194,-123.1837,239.0
1017,LA,HNZ,39.194,-123.1837,239.0
1017,UT,HNE,39.19778,-123.1816,225.0
1017,UT,HNN,39.19778,-123.1816,225.0
1017,UT,HNZ,39.19778,-123.1816,225.0
1023,--,HNE,40.57607,-124.263695,16.0
1023,--,HNN,40.57607,-124.263695,16.0
1023,--,HNZ,40.57607,-124.263695,16.0
1023,10,HNE,40.57607,-124.2637,16.0
1023,10,HNN,40.57607,-124.2637,16.0
1023,10,HNZ,40.57607,-124.2637,16.0
1580,--,HNE,40.87417,-124.07618,36.0
1580,--,HNN,40.87417,-124.07618,36.0
1580,--,HNZ,40.87417,-124.07618,36.0
1580,01,HNE,40.87772,-124.07738,52.0
1580,01,HNN,40.87772,-124.07738,52.0
1580,01,HNZ,40.87772,-124.07738,52.0
1580,10,HNE,40.87772,-124.07738,52.0
1580,10,HNN,40.87772,-124.07738,52.0
1580,10,HNZ,40.87772,-124.07738,52.0
1581,--,HNE,40.73501,-124.20763,4.0
1581,--,HNN,40.73501,-124.20763,4.0
1581,--,HNZ,40.73501,-124.20763,4.0
1581,10,HNE,40.73501,-124.20763,8.0
1581,10,HNN,40.73501,-124.20763,8.0
1581,10,HNZ,40.73501,-124.20763,8.0
1582,--,HNE,40.69939,-124.20093,13.0
1582,--,HNN,40.69939,-124.20093,13.0
1582,--,HNZ,40.69939,-124.20093,13.0
1582,01,HNE,40.69765,-124.19183,36.0
1582,01,HNN,40.69765,-124.19183,36.0
1582,01,HNZ,40.69765,-124.19183,36.0
1582,10,HNE,40.69765,-124.19183,36.0
1582,10,HNN,40.69765,-124.19183,36.0
1582,10,HNZ,40.69765,-124.19183,36.0
1584,--,HNE,40.49761,-124.29448,753.0
1584,--,HNN,40.49761,-124.29448,753.0
1584,--,HNZ,40.49761,-124.29448,753.0
1584,10,HNE,40.49756,-124.29475,754.0
1584,10,HNN,40.49756,-124.29475,754.0
1584,10,HNZ,40.49756,-124.29475,754.0
1584B,--,HNE,40.49857,-124.29232,720.0
1584B,--,HNN,40.49857,-124.29232,720.0
1584B,--,HNZ,40.49857,-124.29232,720.0
1584B,10,HNE,40.49857,-124.29232,720.0
1584B,10,HNN,40.49857,-124.29232,720.0
1584B,10,HNZ,40.49857,-124.29232,720.0
1586,--,HNE,40.6442,-124.22071,36.0
1586,--,HNN,40.6442,-124.22071,36.0
1586,--,HNZ,40.6442,-124.22071,36.0
1586,10,HNE,40.6442,-124.22071,38.0
1586,10,HNN,40.6442,-124.22071,38.0
1586,10,HNZ,40.6442,-124.22071,38.0
1591,--,HNE,40.10538,-123.79032,178.0
1591,--,HNN,40.10538,-123.79032,178.0
1591,--,HNZ,40.10538,-123.79032,178.0
1591,10,HNE,40.10538,-123.79032,178.0
1591,10,HNN,40.10538,-123.79032,178.0
1591,10,HNZ,40.10538,-123.79032,178.0
1725,--,HNE,40.54408,-124.3544,173.0
1725,--,HNN,40.54408,-124.3544,173.0
1725,--,HNZ,40.54408,-124.3544,173.0
1725,10,HNE,40.54408,-124.3544,176.0
1725,10,HNN,40.54408,-124.3544,176.0
1725,10,HNZ,40.54408,-124.3544,176.0
1746,--,HNE,40.58908,-124.1479,16.0
1746,--,HNN,40.58908,-124.1479,16.0
1746,--,HNZ,40.58908,-124.1479,16.0
B045,--,EH1,40.436001,-123.996498,29.4
B045,--,EH2,40.436001,-123.996498,29.4
B045,--,EHZ,40.436001,-123.996498,29.4
B046,--,EH1,40.321972,-124.284302,44.0
B046,--,EH2,40.321972,-124.284302,44.0
B046,--,EHZ,40.321972,-124.284302,44.0
B047,--,EH1,40.249933,-124.169848,80.0
B047,--,EH2,40.249933,-124.169848,80.0
B047,--,EHZ,40.249933,-124.169848,80.0
B049,--,EH1,40.237499,-123.819702,117.0
B049,--,EH2,40.237499,-123.819702,117.0
B049,--,EHZ,40.237499,-123.819702,117.0
B932,--,EH1,40.275002,-124.221199,52.0
B932,--,EH2,40.275002,-124.221199,52.0
B932,--,EHZ,40.275002,-124.221199,52.0
B933,--,EH1,40.060001,-123.969002,268.1
B933,--,EH2,40.060001,-123.969002,268.1
B933,--,EHZ,40.060001,-123.969002,268.1
B934,--,EH1,39.844501,-123.691399,331.0
B934,--,EH2,39.844501,-123.691399,331.0
B934,--,EHZ,39.844501,-123.691399,331.0
B935,--,EH1,40.478699,-123.573196,696.7
B935,--,EH2,40.478699,-123.573196,696.7
B935,--,EHZ,40.478699,-123.573196,696.7
STGO2,12,HN1,39.58746,-122.53389,232.3
STGO2,12,HN2,39.58746,-122.53389,232.3
STGO2,12,HNZ,39.58746,-122.53389,232.3
TRNT,20,HN1,40.800983,-122.762955,588.3
TRNT,20,HN2,40.800983,-122.762955,588.3
TRNT,20,HNZ,40.800983,-122.762955,588.3
TRNT1,20,HN1,40.797674,-122.762619,589.0
TRNT1,20,HN2,40.797674,-122.762619,589.0
TRNT1,20,HNZ,40.797674,-122.762619,589.0
M02C,--,BHE,41.391998,-122.853798,960.0
M02C,--,BHN,41.391998,-122.853798,960.0
M02C,--,BHZ,41.391998,-122.853798,960.0
M02C,--,HHE,41.391998,-122.853798,960.0
M02C,--,HHN,41.391998,-122.853798,960.0
M02C,--,HHZ,41.391998,-122.853798,960.0
M02C,--,HNE,41.391998,-122.853798,960.0
M02C,--,HNN,41.391998,-122.853798,960.0
M02C,--,HNZ,41.391998,-122.853798,960.0
N02D,--,BHE,40.973999,-122.705002,937.0
N02D,--,BHN,40.973999,-122.705002,937.0
N02D,--,BHZ,40.973999,-122.705002,937.0
N02D,--,HHE,40.973999,-122.705002,937.0
N02D,--,HHN,40.973999,-122.705002,937.0
N02D,--,HHZ,40.973999,-122.705002,937.0
N02D,--,HNE,40.973999,-122.705002,937.0
N02D,--,HNN,40.973999,-122.705002,937.0
N02D,--,HNZ,40.973999,-122.705002,937.0
O02D,--,BHE,40.176601,-122.788399,965.0
O02D,--,BHN,40.176601,-122.788399,965.0
O02D,--,BHZ,40.176601,-122.788399,965.0
O02D,--,HHE,40.176601,-122.788399,965.0
O02D,--,HHN,40.176601,-122.788399,965.0
O02D,--,HHZ,40.176601,-122.788399,965.0
O02D,--,HNE,40.176601,-122.788399,965.0
O02D,--,HNN,40.176601,-122.788399,965.0
O02D,--,HNZ,40.176601,-122.788399,965.0
ME01,01,BHE,41.7752,-123.403397,337.0
ME01,01,BHN,41.7752,-123.403397,337.0
ME01,01,BHZ,41.7752,-123.403397,337.0
ME03,01,BHE,41.702,-123.880997,283.0
ME03,01,BHN,41.702,-123.880997,283.0
ME03,01,BHZ,41.702,-123.880997,283.0
ME04,01,BHE,41.355,-123.514,431.0
ME04,01,BHN,41.355,-123.514,431.0
ME04,01,BHZ,41.355,-123.514,431.0
ME07,01,BHE,41.167999,-123.912003,681.0
ME07,01,BHN,41.167999,-123.912003,681.0
ME07,01,BHZ,41.167999,-123.912003,681.0
ME08,01,BHE,40.222,-123.305,835.0
ME08,01,BHN,40.222,-123.305,835.0
ME08,01,BHZ,40.222,-123.305,835.0
ME09,01,BHE,41.085999,-122.725998,867.0
ME09,01,BHN,41.085999,-122.725998,867.0
ME09,01,BHZ,41.085999,-122.725998,867.0
ME13,01,BHE,40.764,-122.917999,760.0
ME13,01,BHN,40.764,-122.917999,760.0
ME13,01,BHZ,40.764,-122.917999,760.0
ME27,01,BHE,40.452999,-123.154999,771.0
ME27,01,BHN,40.452999,-123.154999,771.0
ME27,01,BHZ,40.452999,-123.154999,771.0
ME29,01,BHE,41.141998,-123.1408,725.0
ME29,01,BHN,41.141998,-123.1408,725.0
ME29,01,BHZ,41.141998,-123.1408,725.0
ME30,01,BHE,40.842999,-123.565002,237.0
