station,location,channel,latitude,longitude,elevation
MNRC,S1,LXZ,38.878738,-122.442772,709.9
MNRC,S3,MXZ,38.878738,-122.442772,709.9
MNS,--,DPZ,38.79221,-122.716461,789.0
MOFF,--,HNZ,38.092472,-121.884944,0.4
MOFF,10,HNZ,38.092472,-121.884944,0.7
MOGU,00,BHZ,41.83072,-122.4205,823.5
MOGU,00,HHZ,41.83072,-122.4205,823.5
MOGU,00,HNZ,41.83072,-122.4205,823.5
MOGU,00,LHZ,41.83072,-122.4205,823.5
MOGU,00,LNZ,41.83072,-122.4205,823.5
MOGU,00,VMZ,41.83072,-122.4205,823.5
MOGU,S1,LXZ,41.830719,-122.420502,825.3
MOGU,S3,MXZ,41.830719,-122.420502,825.3
MR01,--,HNZ,38.005661,-122.078003,33.0
MR010,--,LFZ,43.261368,-124.342579,157.2
MR011,--,LFZ,43.323259,-124.11502,141.0
MR012,--,LFZ,43.313569,-123.874092,553.2
MR013,--,LFZ,43.327152,-123.62034,609.6
MR014,--,LFZ,43.318953,-123.250717,227.4
MR015,--,LFZ,43.329831,-122.994501,399.5
MR02,--,HNZ,37.996464,-122.104073,12.0
MR03,--,HNZ,37.987194,-122.09446,21.0
MR04,--,HNZ,37.957378,-122.100937,33.0
MRTZ,23,HNZ,38.010639,-122.108429,7.3
MRTZ,33,HNZ,38.010639,-122.108429,21.9
MS010,--,LFZ,43.119477,-124.345629,0.1
MS011,--,LFZ,43.109933,-124.030625,200.0
MS012,--,LFZ,43.091986,-123.83014,813.6
MS013,--,LFZ,43.059083,-123.588004,336.1
MS014,--,LFZ,43.112061,-123.303714,543.7
MS015,--,LFZ,43.070654,-123.065181,522.1
MT010,--,LFZ,42.895032,-124.4117,311.8
MT011,--,LFZ,42.835256,-124.173504,153.3
MT012,--,LFZ,42.864352,-123.918128,970.8
MT013,--,LFZ,42.863684,-123.661901,1131.9
MT014,--,LFZ,42.855598,-123.416455,570.7
MT015,--,LFZ,42.868483,-123.150977,973.2
MTCL,--,ENZ,38.513444,-122.104583,140.5
MTCL,--,HNZ,38.513444,-122.104583,140.5
MTCL,30,ENZ,38.513444,-122.104583,140.5
MTCL,30,HNZ,38.513444,-122.104583,140.5
MTCL1,--,ENZ,38.513444,-122.104583,72.5
MTCL1,--,HNZ,38.513444,-122.104583,72.5
MTCL1,40,ENZ,38.513444,-122.104583,72.5
MTCL1,40,HNZ,38.513444,-122.104583,72.5
MTCL2,--,ENZ,38.513889,-122.101444,49.0
MTCL2,--,HNZ,38.513889,-122.101444,49.0
MTCL2,11,ENZ,38.513889,-122.101444,49.0
MTCL2,11,HNZ,38.513889,-122.101444,49.0
MTCL3,--,ENZ,38.514139,-122.104306,137.5
MTCL3,--,HNZ,38.514139,-122.104306,137.5
MTCL3,33,ENZ,38.514139,-122.104306,137.5
MTCL3,33,HNZ,38.514139,-122.104306,137.5
MU010,--,LFZ,42.626343,-124.327332,521.9
MU012,--,LFZ,42.634177,-123.88844,1184.2
MU013,--,LFZ,42.636032,-123.637683,828.3
MU014,--,LFZ,42.646849,-123.36381,678.5
MU015,--,LFZ,42.640979,-123.105569,963.5
MV010,--,LFZ,42.425726,-124.389815,67.3
MV011,--,LFZ,42.410339,-124.114561,1182.8
MV012,--,LFZ,42.423322,-123.861215,876.8
MV013,--,LFZ,42.408909,-123.618822,1190.3
MV014,--,LFZ,42.379086,-123.328201,494.6
MV015,--,LFZ,42.399692,-123.068781,419.6
MW010,--,LFZ,42.220906,-124.298568,283.1
MW011,--,LFZ,42.199394,-124.046707,837.1
MW012,--,LFZ,42.233301,-123.793209,1284.5
MW013,--,LFZ,42.216716,-123.529025,632.9
MW014,--,LFZ,42.193998,-123.291929,671.0
MW015,--,LFZ,42.194753,-123.067198,596.2
MX010,--,LFZ,41.950912,-124.174193,242.7
MX011,--,LFZ,41.973213,-123.944827,684.5
MX012,--,LFZ,41.967272,-123.652919,1262.5
MX014,--,LFZ,41.967991,-123.185097,956.6
MX015,--,LFZ,41.958205,-122.92138,1527.9
N001,01,HNZ,37.960415,-122.494141,2.0
N002,01,HNZ,38.182613,-122.140739,12.0
N003,01,HNZ,38.108955,-122.553757,10.0
N004,01,HNZ,38.449047,-122.661362,102.0
N005,01,HNZ,38.534065,-122.788361,33.0
N006,01,HNZ,38.406288,-122.709152,11.0
N007,01,HNZ,38.446449,-122.69519,64.0
N008,01,HNZ,38.428444,-122.682053,166.0
N009,01,HNZ,38.351433,-122.631638,245.0
N010,01,HNZ,38.45293,-122.7593,34.0
N011,01,HNZ,38.303661,-122.680763,64.0
N012,01,HNZ,38.313808,-122.490303,29.0
N013,01,HNZ,38.299305,-122.550179,411.0
N014,01,HNZ,38.247311,-122.609909,14.0
N015,01,HNZ,38.447731,-122.720093,48.0
N016,01,HNZ,38.298752,-122.284843,4.0
N017,01,HNZ,38.05299,-122.658661,208.0
N018,01,HNZ,38.096916,-122.854378,14.0
N019,01,HNZ,38.301113,-122.401283,182.0
N019B,01,HNZ,38.300953,-122.401543,197.0
N020,01,HNZ,38.296391,-122.2948,13.0
N021,01,HNZ,38.297359,-122.287453,5.0
N022,01,HNZ,37.878597,-122.457253,12.0
N02C,S1,LXZ,40.821999,-123.305702,717.0
N02C,S3,MXZ,40.821999,-123.305702,717.0
N02D,--,BHZ,40.973999,-122.705002,937.0
N02D,--,HHZ,40.973999,-122.705002,937.0
N02D,--,HNZ,40.973999,-122.705002,937.0
N02D,--,LHZ,40.973999,-122.705002,937.0
N02D,--,LNZ,40.973999,-122.705002,937.0
N02D,--,UHZ,40.973999,-122.705002,937.0
N02D,--,VHZ,40.973999,-122.705002,937.0
N02D,S1,LXZ,40.973999,-122.705002,937.0
N02D,S3,MXZ,40.973999,-122.705002,937.0
NAD,--,EHZ,38.459942,-121.970421,38.0
NAD,01,EHZ,38.45993,-121.97043,60.0
NAD,01,HNZ,38.45993,-121.97043,60.0
NAD,20,HNZ,38.45993,-121.97043,60.0
NAPC,--,EHZ,38.439507,-122.252716,716.0
NAPC,--,HNZ,38.439507,-122.252716,716.0
NBC,01,EHZ,38.34385,-122.83392,174.0
NBC,01,HNZ,38.34385,-122.83392,174.0
NBC,20,HNZ,38.34385,-122.83392,174.0
NBO,--,EHZ,37.92144,-122.718056,91.0
NBO,--,HNZ,37.92144,-122.718056,91.0
NBP,--,EHZ,38.668148,-122.194672,836.0
NBPB,01,HNZ,38.667877,-122.193963,848.0
NBPB,20,HNZ,38.667877,-122.193963,848.0
NBRB,--,EHZ,38.260208,-122.551788,94.0
NBRB,--,HNZ,38.260208,-122.551788,94.0
NBRB,20,HNZ,38.260208,-122.551788,94.0
NCC,--,EHZ,38.001984,-122.47467,104.0
NCC,--,HNZ,38.001984,-122.47467,104.0
NCP,02,EHZ,38.78587,-122.123947,505.0
NCT,--,EHZ,37.997211,-122.61573,225.0
NCT,--,HNZ,37.997211,-122.61573,225.0
NDH,--,EHZ,38.765438,-121.912949,42.0
NEA,--,EHZ,38.309883,-122.943001,31.0
NEA,--,HNZ,38.309883,-122.943001,31.0
NEA,20,HNZ,38.309883,-122.943001,31.0
NEG,--,DPZ,38.830471,-122.769913,922.0
NEH,--,EHZ,38.336559,-122.810822,84.0
NEH,--,HNZ,38.336559,-122.810822,84.0
NENT,--,HHZ,42.99447,-122.134,1998.6
NFR,02,EHZ,38.522694,-123.162064,521.0
NFRB,01,EHZ,38.522823,-123.162026,522.0
NFRB,01,HNZ,38.522823,-123.162026,522.0
NFV,--,EHZ,38.46769,-122.896507,44.0
NFV,--,HNZ,38.46769,-122.896507,44.0
NFVB,01,EHZ,38.46604,-122.896387,63.0
NFVB,01,HNZ,38.46604,-122.896387,63.0
NFVB,20,HNZ,38.46604,-122.896387,63.0
NGI,01,HNZ,38.11945,-121.95544,1.6
NGI,20,HNZ,38.11945,-121.95544,1.6
NGVB,--,EHZ,38.28043,-122.21582,234.0
NGVB,--,HNZ,38.28043,-122.21582,234.0
NHC,--,EHZ,38.21748,-122.357674,3.0
NHC,--,HNZ,38.21748,-122.357674,3.0
NHC,20,HNZ,38.21748,-122.357674,3.0
NHF,--,EHZ,38.049622,-122.523315,39.0
NHF,--,HNZ,38.049622,-122.523315,39.0
NHM,--,EHZ,38.154861,-121.804382,33.0
NHM,--,HNZ,38.154861,-121.804382,33.0
NHS,--,EHZ,38.656517,-122.614418,1213.0
NHS,--,HNZ,38.656517,-122.614418,1213.0
NHV,--,EHZ,38.164879,-122.712959,144.0
NHV,--,HNZ,38.164879,-122.712959,144.0
NIMB,--,EHZ,38.561417,-122.265404,550.0
NKPH,01,EHZ,38.095919,-122.948013,27.0
NKPH,01,HNZ,38.095919,-122.948013,27.0
NKPH,20,HNZ,38.095919,-122.948013,27.0
NLB,01,EHZ,38.7427,-122.553063,371.0
NLB,01,HNZ,38.7427,-122.553063,371.0
NLB,20,HNZ,38.7427,-122.553063,371.0
NLH,--,EHZ,38.122814,-122.149216,180.0
NLH,--,HNZ,38.122814,-122.149216,180.0
NLL,01,EHZ,38.85146,-122.26834,716.0
NLL,01,HNZ,38.85146,-122.26834,716.0
NMB,01,EHZ,38.76294,-121.9295,67.6
NMB,01,HNZ,38.76294,-121.9295,67.6
NMC,--,EHZ,38.59095,-122.912857,119.0
NMI,--,EHZ,38.076012,-122.258499,40.0
NMI,--,HNZ,38.076012,-122.258499,40.0
NMK,01,EHZ,38.2813,-122.08312,122.8
NMK,01,HNZ,38.2813,-122.08312,122.8
NMT,--,EHZ,38.805771,-122.447693,412.0
NMTB,01,HNZ,38.805685,-122.447567,420.0
NMTB,20,HNZ,38.805685,-122.447567,420.0
NMW,--,EHZ,38.550346,-122.723236,119.0
NNI,01,EHZ,38.073259,-122.706851,31.0
NNI,01,HNZ,38.073259,-122.706851,31.0
NNI,20,HNZ,38.073259,-122.706851,31.0
NOLB,--,EHZ,38.04248,-122.796837,-7.0
NOLB,--,HNZ,38.04248,-122.796837,-7.0
NPRB,--,EHZ,37.996422,-123.019493,124.0
NPRB,--,HNZ,37.996422,-123.019493,124.0
NPV,02,EHZ,38.642693,-122.4272,187.0
NRL,--,EHZ,37.835102,-122.537384,111.0
NSC,01,EHZ,38.57202,-122.252243,302.0
NSC,01,HNZ,38.57202,-122.252243,302.0
NSC,20,HNZ,38.57202,-122.252243,302.0
NSH,--,EHZ,38.519852,-122.608231,307.0
NSM,--,EHZ,38.348785,-122.57795,711.0
NSM,--,HNZ,38.348785,-122.57795,711.0
NSP,--,EHZ,38.200253,-122.464401,192.0
NSP,--,HNZ,38.200253,-122.464401,192.0
NTAC,--,EHZ,37.923717,-122.596481,783.0
NTAC,--,HNZ,37.923717,-122.596481,783.0
NTO,--,EHZ,38.143608,-122.449692,-2.0
NTO,--,HNZ,38.143608,-122.449692,-2.0
NTR,--,EHZ,38.240391,-122.798424,106.0
NTR,--,HNZ,38.240391,-122.798424,106.0
NTR,20,HNZ,38.240391,-122.798424,106.0
NTYB,--,EHZ,38.38921,-122.662971,335.0
NTYB,--,HNZ,38.38921,-122.662971,335.0
NVA,--,EHZ,38.415592,-122.116493,795.0
NVC,01,HNZ,38.400493,-122.106353,856.5
NVC,20,HNZ,38.400493,-122.106353,856.5
NVE,--,EHZ,38.376266,-122.44503,784.0
NWFF,--,HNZ,39.79575,-122.522248,215.0
NWL,01,EHZ,38.657318,-121.714598,9.4
NWL,01,HNZ,38.657318,-121.714598,9.4
NWS,01,EHZ,38.62996,-122.40126,320.0
NWS,01,HNZ,38.62996,-122.40126,320.0
O001,01,HNZ,39.506935,-121.608658,65.0
O01C,S1,LXZ,40.139801,-123.819504,137.8
O01C,S3,MXZ,40.139801,-123.819504,137.8
O02C,S1,LXZ,40.176701,-122.7883,962.0
O02C,S3,MXZ,40.176701,-122.7883,962.0
O02D,--,BHZ,40.176601,-122.788399,965.0
O02D,--,HHZ,40.176601,-122.788399,965.0
O02D,--,HNZ,40.176601,-122.788399,965.0
O02D,--,LHZ,40.176601,-122.788399,965.0
O02D,--,LNZ,40.176601,-122.788399,965.0
O02D,--,UHZ,40.176601,-122.788399,965.0
O02D,--,VHZ,40.176601,-122.788399,965.0
O02D,S1,LXZ,40.176601,-122.788399,965.0
O02D,S3,MXZ,40.176601,-122.788399,965.0
O03C,S1,LXZ,39.997101,-122.031898,85.0
O03C,S3,MXZ,39.997101,-122.031898,85.0
O03D,--,BHZ,40.294701,-121.801804,968.0
O03D,--,HNZ,40.294701,-121.801804,968.0
O03D,--,LHZ,40.294701,-121.801804,968.0
O03D,--,LNZ,40.294701,-121.801804,968.0
O03D,--,UHZ,40.294701,-121.801804,968.0
O03D,--,VHZ,40.294701,-121.801804,968.0
O03D,S1,LXZ,40.294701,-121.801804,968.0
O03D,S3,MXZ,40.294701,-121.801804,968.0
O03E,--,BHZ,40.294601,-121.802101,967.0
O03E,--,HHZ,40.294601,-121.802101,967.0
O03E,--,HNZ,40.294601,-121.802101,967.0
O03E,--,LHZ,40.294601,-121.802101,967.0
O03E,--,LNZ,40.294601,-121.802101,967.0
O03E,--,UHZ,40.294601,-121.802101,967.0
O03E,--,VHZ,40.294601,-121.802101,967.0
O03E,S1,LXZ,40.294601,-121.802101,967.0
O03E,S3,MXZ,40.294601,-121.802101,967.0
O04C,S1,LXZ,40.32,-121.085999,1513.0
O04C,S3,MXZ,40.32,-121.085999,1513.0
OAKV,00,BHZ,38.43057,-122.41085,56.5
OAKV,00,HHZ,38.43057,-122.41085,56.5
OAKV,00,HNZ,38.43057,-122.41085,56.5
OAKV,00,LHZ,38.43057,-122.41085,56.5
OAKV,00,LNZ,38.43057,-122.41085,56.5
OAKV,00,VMZ,38.43057,-122.41085,56.5
OAKV,S1,LXZ,38.430569,-122.410851,59.6
OAKV,S3,MXZ,38.430569,-122.410851,59.6
OBHB,--,EHZ,39.65176,-121.461945,921.0
OBHB,01,HHZ,39.65176,-121.46315,914.0
OBHB,01,HNZ,39.65176,-121.46315,914.0
OBHB,02,HNZ,39.65176,-121.46315,914.0
OCR,--,EHZ,39.867935,-121.751839,538.0
OCW,01,EHZ,38.425842,-122.846184,22.0
OCW,01,ENZ,38.425842,-122.846184,22.0
OGO,--,EHZ,39.653793,-121.613235,155.0
OHC,--,EHZ,39.335896,-121.485306,55.0
ORA,02,EHZ,39.469604,-121.41494,561.0
ORD,--,EHZ,39.554745,-121.500336,343.0
ORRS,S1,LXZ,39.27219,-123.434242,594.9
ORRS,S3,MXZ,39.27219,-123.434242,594.9
ORV,--,BHZ,39.554508,-121.500359,334.7
ORV,--,BLZ,39.55476,-121.500237,339.9
ORV,--,EHZ,39.553833,-121.500336,362.0
ORV,--,HHZ,39.554508,-121.500359,334.7
ORV,--,HLZ,39.55476,-121.500237,339.9
ORV,--,LHZ,39.554508,-121.500359,334.7
ORV,--,LLZ,39.55476,-121.500237,339.9
ORV,--,UHZ,39.554508,-121.500359,334.7
ORV,--,UMZ,39.554508,-121.500359,334.7
ORV,--,VHZ,39.554508,-121.500359,334.7
ORV,00,BHZ,39.554508,-121.500359,334.7
ORV,00,HHZ,39.554508,-121.500359,334.7
ORV,00,HNZ,39.554508,-121.500359,334.7
ORV,00,LHZ,39.554508,-121.500359,334.7
ORV,00,VHZ,39.554508,-121.500359,334.7
ORV,00,VMZ,39.554508,-121.500359,334.7
ORV,S1,LXZ,39.554508,-121.500359,334.7
ORV,S3,MXZ,39.554508,-121.500359,334.7
OST,--,EHZ,39.371059,-121.58577,9.0
OSU,--,EHZ,39.270485,-121.853065,34.0
OWY,--,EHZ,39.453388,-121.487549,143.0
P01C,S1,LXZ,39.469002,-123.337502,440.9
P01C,S3,MXZ,39.469002,-123.337502,440.9
P181,--,HNZ,37.914547,-122.376755,72.2
P197,--,HNZ,38.428562,-122.767387,0.0
P198,--,HNZ,38.259876,-122.607452,-4.6
P199,--,HNZ,38.263695,-122.503441,55.7
P201,--,HNZ,38.559807,-122.65844,349.4
P224,--,HNZ,37.863895,-122.219063,407.4
P248,--,HNZ,37.975609,-121.868698,229.8
P262,--,HNZ,38.02515,-122.096146,-8.5
PAC,00,HHZ,43.085,-124.539,-87.0
PAC,01,HHZ,43.085,-124.539,-87.0
PAM,--,EHZ,39.449001,-121.520958,125.0
PAM,--,HNZ,39.449001,-121.520958,125.0
PAM,10,HNZ,39.449001,-121.520958,125.0
PBS,--,EHZ,37.77795,-122.38967,4.0
PBS,--,HNZ,37.77795,-122.38967,4.0
PC01,--,HNZ,37.984497,-122.07177,0.0
PETL,00,BHZ,40.28844,-124.34259,46.8
PETL,00,HHZ,40.28844,-124.34259,46.8
PETL,00,HNZ,40.28844,-124.34259,46.7
PETL,00,LHZ,40.28844,-124.34259,46.8
PETL,00,LNZ,40.28844,-124.34259,46.7
PETL,00,VMZ,40.28844,-124.34259,46.8
PETL,S1,LXZ,40.288441,-124.34259,49.6
PETL,S3,MXZ,40.288441,-124.34259,49.6
PETY,00,BHZ,40.1766,-122.7884,962.0
PETY,00,HHZ,40.1766,-122.7884,962.0
PETY,00,HNZ,40.1766,-122.7884,962.0
PETY,00,LHZ,40.1766,-122.7884,962.0
PETY,00,LNZ,40.1766,-122.7884,962.0
PETY,00,VMZ,40.1766,-122.7884,962.0
PETY,S1,LXZ,40.176601,-122.788399,962.0
PETY,S3,MXZ,40.176601,-122.788399,962.0
PFR,--,DPZ,38.752724,-122.74453,1020.0
PH01,--,HNZ,37.950649,-122.080574,0.0
PH02,--,HNZ,37.937038,-122.088684,40.0
PH03,--,HNZ,37.945599,-122.051208,0.0
PH04,--,HNZ,37.940792,-122.072495,0.0
PH05,--,HNZ,37.967964,-122.078102,24.0
PH06,--,HNZ,37.958485,-122.061829,0.0
PHG,HW,EHZ,37.75625,-122.39702,90.0
PHG,HW,HNZ,37.75625,-122.39702,90.0
PINL,00,BHZ,38.01,-122.36602,10.9
PINL,00,HHZ,38.01,-122.36602,10.9
PINL,00,HNZ,38.01,-122.36602,10.7
PINL,00,LHZ,38.01,-122.36602,10.9
PINL,00,LNZ,38.01,-122.36602,10.7
PINL,00,VMZ,38.01,-122.36602,10.9
PINL,S1,LXZ,38.01009,-122.366081,13.9
PINL,S3,MXZ,38.01009,-122.366081,13.9
PINR,--,HHZ,42.88436,-122.0437,1858.7
PIT6,00,BHZ,40.93062,-121.94795,821.0
PIT6,00,HHZ,40.93062,-121.94795,821.0
PIT6,00,HNZ,40.93062,-121.94795,822.2
PIT6,00,LHZ,40.93062,-121.94795,821.0
PIT6,00,LNZ,40.93062,-121.94795,822.2
PIT6,00,VMZ,40.93062,-121.94795,821.0
PIT6,S1,LXZ,40.930618,-121.947952,821.0
PIT6,S3,MXZ,40.930618,-121.947952,821.0
PLA,01,EHZ,37.798698,-121.463097,-18.0
PLA,01,HHZ,37.798672,-121.46315,-18.0
PLA,01,HNZ,37.798672,-121.46315,-18.0
POTR,S1,LXZ,38.202629,-121.935349,20.0
POTR,S3,MXZ,38.202629,-121.935349,20.0
PPCQL,--,BHZ,43.176998,-124.199997,14.0
PPCQL,S1,LXZ,43.176998,-124.199997,14.0
PPCQL,S3,MXZ,43.176998,-124.199997,14.0
PRDS,00,BHZ,40.10561,-124.04458,785.2
PRDS,00,HHZ,40.10561,-124.04458,785.2
PRDS,00,HNZ,40.10561,-124.04458,786.5
PRDS,00,LHZ,40.10561,-124.04458,785.2
PRDS,00,LNZ,40.10561,-124.04458,786.5
PWOD,S1,LXZ,38.58075,-122.701874,435.2
PWOD,S3,MXZ,38.58075,-122.701874,435.2
Q03C,S1,LXZ,38.633301,-122.014503,108.0
Q03C,S3,MXZ,38.633301,-122.014503,108.0
Q04C,S1,LXZ,38.839001,-121.3769,14.0
Q04C,S3,MXZ,38.839001,-121.3769,14.0
QRDG,00,BHZ,38.48086,-122.14485,361.3
QRDG,00,HHZ,38.48086,-122.14485,361.3
QRDG,00,HNZ,38.48086,-122.14485,361.0
QRDG,00,LHZ,38.48086,-122.14485,361.3
QRDG,00,LNZ,38.48086,-122.14485,361.0
QRDG,00,VMZ,38.48086,-122.14485,361.3
QRDG,S1,LXZ,38.480511,-122.144638,364.1
QRDG,S3,MXZ,38.480511,-122.144638,364.1
RANT,--,ENZ,42.0346,-121.27649,1966.1
RANT,--,HHZ,42.0346,-121.27649,1966.1
RAV,01,EHZ,38.300892,-122.441818,27.0
RBOW,00,BHZ,40.33467,-124.11136,1097.7
RBOW,00,HHZ,40.33467,-124.11136,1097.7
RBOW,00,HNZ,40.33467,-124.11136,1097.8
RBOW,00,LHZ,40.33467,-124.11136,1097.7
RBOW,00,LNZ,40.33467,-124.11136,1097.8
RBOW,00,VMZ,40.33467,-124.11136,1097.7
RBOW,S1,LXZ,40.334671,-124.111359,1100.0
RBOW,S3,MXZ,40.334671,-124.111359,1100.0
RC1,--,HNZ,37.988441,-122.355888,23.0
RC2,--,HNZ,37.982121,-122.355789,23.0
RC3,--,HNZ,37.983669,-122.354523,23.0
RC4,--,HNZ,37.985989,-122.352722,17.0
RC5,--,HNZ,37.98695,-122.350166,4.0
REDMO,--,ENZ,42.12327,-124.30006,525.0
REDMO,--,HHZ,42.12327,-124.30006,525.0
REN03,--,LFZ,40.899572,-122.506168,1084.7
RER03,--,LFZ,38.266314,-122.154039,182.8
RER04,--,LFZ,38.268118,-121.369287,6.5
RES12,--,LFZ,43.087215,-123.819999,795.4
RET13,--,LFZ,42.853481,-123.668387,1054.4
RFSB,--,BLZ,37.91608,-122.336067,-26.7
RFSB,--,HLZ,37.91608,-122.336067,-26.7
RFSB,--,LLZ,37.91608,-122.336067,-26.7
RFSB,00,HNZ,37.91608,-122.336067,-26.7
RGP,--,DPZ,38.87833,-122.811272,799.0
RH2,--,EHZ,37.80224,-122.4217,64.0
RH2,--,HNZ,37.80224,-122.4217,64.0
ROGE,--,ENZ,42.69548,-123.6654,989.0
ROGE,--,HHZ,42.69548,-123.6654,989.0
ROMB,S1,LXZ,38.588909,-122.031578,146.4
ROMB,S3,MXZ,38.588909,-122.031578,146.4
ROP,01,EHZ,38.336784,-122.71035,1.0
ROXY,--,HNZ,42.3531,-122.78677,1078.0
RUCH,--,HNZ,42.22322,-123.0471,472.0
RUSS,00,BHZ,38.54465,-121.86743,25.6
RUSS,00,HHZ,38.54465,-121.86743,25.6
RUSS,00,HNZ,38.54465,-121.86743,25.6
RUSS,00,LHZ,38.54465,-121.86743,25.6
RUSS,00,LNZ,38.54465,-121.86743,25.6
RUSS,00,VMZ,38.54465,-121.86743,25.6
RUSS,S1,LXZ,38.544651,-121.867432,28.6
RUSS,S3,MXZ,38.544651,-121.867432,28.6
RVIT,00,BHZ,39.90629,-123.37859,781.8
RVIT,00,HHZ,39.90629,-123.37859,781.8
RVIT,00,HNZ,39.90629,-123.37859,781.8
RVIT,00,LHZ,39.90629,-123.37859,781.8
RVIT,00,LNZ,39.90629,-123.37859,781.8
RVIT,00,VMZ,39.90629,-123.37859,781.8
RVIT,S1,LXZ,39.906288,-123.378593,781.8
RVIT,S3,MXZ,39.906288,-123.378593,781.8
RWSVT,01,HNZ,37.941719,-122.262207,97.0
RWSVT,02,HNZ,37.943089,-122.261253,95.0
RWSVT,03,HNZ,37.945229,-122.258392,107.0
RWSVT,04,HNZ,37.94371,-122.262321,71.0
RWSVT,05,HNZ,37.94408,-122.263023,50.0
S031,--,ELZ,42.19655,-125.7184,-2677.0
S032,--,ELZ,42.19637,-125.61707,-3036.0
S032,--,LLZ,42.19637,-125.61707,-3036.0
S032,--,VMZ,42.19637,-125.61707,-3036.0
S033,--,ELZ,42.196318,-125.51562,-3088.0
S034,--,ELZ,42.195776,-125.41385,-3089.0
S035,--,ELZ,42.19533,-125.31192,-3088.0
S036,--,ELZ,42.19464,-125.21015,-2442.0
S036,--,LLZ,42.19464,-125.21015,-2442.0
S036,--,VMZ,42.19464,-125.21015,-2442.0
S037,--,ELZ,42.19381,-125.1081,-1994.0
S038,--,ELZ,42.19356,-125.00715,-1453.0
S039,--,ELZ,42.19248,-124.90524,-985.0
S040,--,ELZ,42.19147,-124.80337,-692.0
S040,--,LLZ,42.19147,-124.80337,-692.0
S040,--,VMZ,42.19147,-124.80337,-692.0
S041,--,ELZ,42.19105,-124.70221,-548.0
S042,--,ELZ,42.18963,-124.60062,-245.0
S043,--,ELZ,42.18809,-124.49883,-126.0
S044,--,ELZ,43.27678,-125.79368,-3060.0
S045,--,ELZ,43.28511,-125.69107,-3016.0
S046,--,ELZ,43.29265,-125.58785,-3060.0
S047,--,ELZ,43.30072,-125.48494,-3072.0
S047,--,LLZ,43.30072,-125.48494,-3072.0
S047,--,VMZ,43.30072,-125.48494,-3072.0
S048,--,ELZ,43.30843,-125.38188,-3063.0
S049,--,ELZ,43.31639,-125.27835,-2145.0
S050,--,ELZ,43.32413,-125.17524,-1698.0
S051,--,ELZ,43.33151,-125.07264,-1098.0
S051,--,LLZ,43.33151,-125.07264,-1098.0
S051,--,VMZ,43.33151,-125.07264,-1098.0
S052,--,ELZ,43.33875,-124.96962,-879.0
S053,--,ELZ,43.34624,-124.86663,-670.0
S054,--,ELZ,43.35335,-124.76324,-449.0
S055,--,ELZ,43.36058,-124.66074,-197.0
S055,--,LLZ,43.36058,-124.66074,-197.0
S055,--,VMZ,43.36058,-124.66074,-197.0
S056,--,ELZ,42.62248,-125.49863,-3078.0
S056,--,LLZ,42.62248,-125.49863,-3078.0
S056,--,VMZ,42.62248,-125.49863,-3078.0
S057,--,ELZ,42.63787,-125.3988,-3075.0
S058,--,ELZ,42.65315,-125.29871,-3082.0
S059,--,ELZ,42.66809,-125.19845,-3043.0
S060,--,ELZ,42.73547,-124.75625,-482.0
S060,--,LLZ,42.73547,-124.75625,-482.0
S060,--,VMZ,42.73547,-124.75625,-482.0
SAC,--,EHZ,38.575699,-121.497803,8.0
SAC,--,HNZ,38.575699,-121.497803,8.0
SAC,01,EHZ,38.575699,-121.497803,8.0
SAC,01,HNZ,38.575699,-121.497803,8.0
SAGE,00,BHZ,40.79458,-122.03895,756.7
SAGE,00,HHZ,40.79458,-122.03895,756.7
SAGE,00,HNZ,40.79458,-122.03895,758.0
SAGE,00,LHZ,40.79458,-122.03895,756.7
SAGE,00,LNZ,40.79458,-122.03895,758.0
SAGE,00,VMZ,40.79458,-122.03895,756.7
SAGE,S1,LXZ,40.794579,-122.038948,756.7
SAGE,S3,MXZ,40.794579,-122.038948,756.7
SALT,--,ENZ,42.49337,-122.58841,1179.4
SALT,--,HHZ,42.49337,-122.58841,1179.4
SANG,00,BHZ,41.91013,-123.64922,1640.0
SANG,00,HHZ,41.91013,-123.64922,1640.0
SANG,00,HNZ,41.91013,-123.64922,1641.3
SANG,00,LHZ,41.91013,-123.64922,1640.0
SANG,00,LNZ,41.91013,-123.64922,1641.3
SANG,00,VMZ,41.91013,-123.64922,1640.0
SANG,S1,LXZ,41.91013,-123.649223,1640.0
SANG,S3,MXZ,41.91013,-123.649223,1640.0
SAR,01,EHZ,38.495571,-122.743813,20.0
SB4,--,DPZ,38.808868,-122.829178,327.0
SBAR,00,BHZ,41.6627,-123.07106,1487.7
SBAR,00,HHZ,41.6627,-123.07106,1487.7
SBAR,00,HNZ,41.6627,-123.07106,1489.0
SBAR,00,LHZ,41.6627,-123.07106,1487.7
SBAR,00,LNZ,41.6627,-123.07106,1489.0
SBAR,00,VMZ,41.6627,-123.07106,1487.7
SBAR,S1,LXZ,41.662701,-123.07106,1487.7
SBAR,S3,MXZ,41.662701,-123.07106,1487.7
SCOT,00,BHZ,41.391998,-122.853798,960.0
SCOT,00,HHZ,41.391998,-122.853798,960.0
SCOT,00,HNZ,41.391998,-122.853798,960.0
SCOT,00,LHZ,41.391998,-122.853798,960.0
SCOT,00,LNZ,41.391998,-122.853798,960.0
SCOT,00,VHZ,41.391998,-122.853798,960.0
SCOT,00,VMZ,41.391998,-122.853798,960.0
